message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,equipment_health.operating_state,equipment_health.bearing_temp_c,equipment_health.vibration_m_s2,equipment_health.hydraulic_pressure_psi,equipment_health.health_index,operating.engine_hours,diagnostics.battery_voltage,diagnostics.fault_codes
e5b33c0a-8ad1-443e-8b2c-d90cf6f58bbb,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-005,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.2,3.84,2965.6,0.999,6832.72,24.4,[]
1a8685ec-9597-43ed-8609-bef6b0c5fe37,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-006,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.2,4.15,3071.7,0.999,17946.86,24.7,[]
45fab169-802f-42a6-90da-8f4ceb7399ac,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-007,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.7,4.55,2975.6,0.999,12836.97,25.2,[]
f23d23b1-3716-44f9-8856-30453a186e51,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-008,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,70.8,4.35,3052.6,0.999,9297.67,24.4,[]
c324359b-829b-4811-bb05-9fef3b218ef7,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-009,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,101.3,7.5,3104.9,0.58,16779.65,24.2,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
0565c892-51f4-453c-8f60-959b2398b9c9,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-010,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,78.0,3.76,3128.1,0.999,14957.08,24.8,[]
bec17faf-7e2e-4ee4-9c3c-85618c41f0c1,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-011,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.1,4.27,3095.7,0.999,14340.69,24.8,[]
2e7f552d-5a76-4060-b20a-746646a72148,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-012,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.2,3.62,3017.9,0.999,9615.94,25.0,[]
7fcbe18d-09b6-4464-8af8-8b71ff7629cc,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-013,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,97.4,9.71,2955.4,0.58,11940.75,24.5,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
104e5b73-df91-4a1f-81bf-592ed512f16b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-014,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,77.2,3.61,3062.6,0.999,12941.29,24.2,[]
de9eb4db-c32d-49c1-b3bc-12b5a5763df2,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-015,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,74.6,4.49,3063.5,0.998,19856.46,23.9,[]
04ea8b75-7eae-456c-ad7a-64bf823d0293,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-016,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,103.2,7.89,2913.6,0.58,16133.55,24.7,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
5f2373ef-c14e-4891-80bb-99daf6e8a198,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-017,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,102.2,9.75,3034.9,0.58,12272.68,25.1,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
92d571bf-0867-45cf-a052-0a935638ae17,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-018,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.5,3.68,3136.5,0.999,17035.56,24.6,[]
777f2d41-ce61-4351-8bae-52ce529433bf,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-019,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.3,4.43,2981.6,0.998,8763.7,25.1,[]
185bb7b0-2790-48f7-929a-9b779a9d6e17,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-020,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.5,4.06,3044.9,0.999,9132.85,24.3,[]
9f31d23f-0425-444f-a537-108a9434efd7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-001,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,71.5,4.59,2991.5,0.999,10268.56,24.3,[]
a95f89af-5349-4987-84f5-1d1160e55954,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-002,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,74.8,3.57,2957.6,0.998,10090.28,24.8,[]
2c483e4b-af4a-4bb6-8211-ebbcfca84671,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-003,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.1,3.85,2913.5,0.999,17521.09,24.5,[]
5311c5d1-3306-47cc-aeca-21cf6a686de3,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-004,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.8,3.83,2952.3,0.999,7556.81,24.6,[]
2fb8ccb0-3dad-44d1-83bc-d3cd85edd241,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-005,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.6,3.91,2966.1,0.999,7964.56,24.8,[]
30307f9a-95d4-499f-8111-feed73dbc9de,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-006,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,71.2,4.53,3129.5,0.999,4130.61,24.6,[]
79bd623b-de9b-453a-b40f-73adfd16dcb1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-007,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,73.7,4.31,3089.6,0.999,14804.69,25.1,[]
78e02d5e-4de0-4db5-af28-3af788f92e59,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-008,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,72.3,4.32,2975.1,0.999,9865.26,24.8,[]
3efa5fd1-0ce9-44a0-a710-192413b53d63,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-009,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,71.9,3.64,2958.8,0.999,21513.63,25.0,[]
ecb109d5-b5a7-413a-8e83-b56adf7f394e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-010,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,74.3,4.12,2999.0,0.999,9015.58,25.1,[]
dfaa8334-6c60-4699-870a-2696e6b70fab,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-011,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.7,4.57,3148.5,0.999,12762.04,24.8,[]
7b8c1498-6c2b-45f6-b83b-b5f0b579a78b,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-012,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.9,3.79,3113.9,0.998,5623.28,24.9,[]
01450764-4efb-464d-9db2-da7964568dc8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-013,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.3,3.9,3022.2,0.999,19491.07,24.1,[]
98946232-0d22-4485-a268-e997ead762c9,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-014,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.1,4.27,2953.2,0.999,15163.75,24.8,[]
f795999a-63ca-439e-8315-5fc4fa47c8ed,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-015,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,72.0,3.78,2946.5,0.999,3475.15,24.6,[]
bb15e90f-b9d4-4fcd-8118-d4e330440aff,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-016,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.6,3.93,3101.0,0.999,7578.7,25.1,[]
2e9b644a-a70a-4743-a26b-b50795513d3f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-017,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,74.5,3.78,3009.8,0.998,10512.94,25.1,[]
89c00fff-f95f-4335-b6e3-5827de3f1fc6,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-018,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,70.2,4.09,2984.5,0.999,12811.8,24.0,[]
033ddf8d-0a78-4436-a441-3382ce2c6fa1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-019,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.2,3.6,3072.2,0.999,19458.89,23.8,[]
c98371dd-a1cd-4a8b-a9bb-29108027439c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-020,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.6,3.69,2969.7,0.999,3849.69,24.0,[]
b090b29b-6deb-420a-8a80-1ad3106259c9,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-021,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.7,4.15,2937.3,0.999,20321.71,24.7,[]
216e6f74-d912-48df-a44c-e732181663e0,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-022,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.2,4.45,2982.1,0.999,21416.94,24.2,[]
cbf96e6b-7499-48d2-827f-2587f33a4c68,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-023,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.6,4.52,2980.9,0.998,4784.25,24.6,[]
27f41db1-8dfc-45e0-be34-5516d08f3c5f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-024,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,73.5,3.74,2907.4,0.999,17579.61,24.8,[]
9a926f76-b75e-4263-ab96-29849e9fc04b,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-025,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,70.5,4.24,2946.1,0.999,4886.59,24.9,[]
fb80ce90-6f22-412b-9f80-f076378fd4f7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-026,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.5,3.64,3012.4,0.998,8609.07,24.5,[]
f506c923-b8b7-4e91-9792-b910148f7c4f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-027,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.9,4.06,3140.0,0.999,4564.78,25.1,[]
41275a74-32d4-4d70-940b-6a0cb82d56c7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-028,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,72.8,4.52,3010.7,0.999,6843.48,24.1,[]
f8298e45-0f0f-4af6-94ee-6986377a26fa,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-029,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.0,3.87,2978.3,0.999,6504.58,24.7,[]
b88c4740-64db-4c96-baac-97ae880dc85d,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-030,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,70.9,4.3,2909.4,0.999,13544.22,24.5,[]
5efe8fa1-876b-4861-b0c4-4e9ed1f771ea,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-001,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.4,4.26,3068.8,0.999,16458.43,25.1,[]
f6e99e3f-dbd7-4b77-8b9e-88e8eb761048,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-002,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.0,3.82,2938.4,0.998,5622.65,24.4,[]
95d112a8-a42d-4760-92aa-3c4ca24b889b,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-003,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.8,3.85,3047.2,0.999,14322.85,24.0,[]
dd551d10-8cfe-4bcb-9e49-77044e520685,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-004,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.2,3.77,3112.2,0.998,6152.55,24.5,[]
6faf0985-0e90-45c7-ae6c-8a65890873c8,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-005,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.8,3.53,2979.9,0.998,3963.0,25.0,[]
40068537-3c29-4eba-8bcb-d4e597058a62,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-006,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.8,3.91,2935.0,0.998,17244.71,23.8,[]
3ccf4365-5ceb-4917-ad66-eb9da36c0c4c,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-007,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,75.6,4.44,2928.5,0.998,13724.19,24.1,[]
6ae4511c-7771-4851-8de8-53e52f594488,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-008,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.8,3.71,3060.4,0.998,12502.25,24.3,[]
78414339-bf47-4475-bdd3-07f30d7436aa,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-009,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.2,3.74,2960.8,0.998,15703.35,24.6,[]
2f593fd8-8713-41fe-80bf-1d0762824e18,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-010,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,74.8,3.87,2954.1,0.998,9812.96,24.1,[]
00034a2a-5ffa-4c80-b653-2c8125b9a458,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-011,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.0,3.99,3098.3,0.998,13414.94,24.0,[]
b8c061a6-8cfd-45a3-889e-ccaf296e6fda,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-012,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.9,3.69,2913.6,0.998,11410.02,24.9,[]
067792c0-4266-4043-a7ba-c3b81c6038de,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-013,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,75.5,4.2,3018.4,0.999,5653.21,25.1,[]
517ba6d4-e29c-45f4-af5c-58431977f361,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-014,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.7,4.2,2990.1,0.998,1652.92,24.7,[]
72a87473-c20e-43b5-8992-c4526b84500d,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-015,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.3,3.6,3072.1,0.999,21343.98,25.2,[]
7da0ecbf-bcc7-414e-b594-a479907c9357,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-016,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.1,4.12,2916.6,0.998,6910.23,24.5,[]
b0f7d82c-8e6d-43ba-8283-05e3f4a93dc7,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-017,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.7,3.77,3059.9,0.998,19136.12,23.9,[]
88b02015-806b-4da1-b4a8-c95292713884,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-018,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.1,4.02,3148.2,0.999,14058.68,24.1,[]
2dbf9be9-0ffa-4c4e-9bfe-94c40af4c308,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-019,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.7,3.82,3010.4,0.999,1412.04,25.2,[]
66785246-8c01-40b0-a1e8-560a0fa4c4da,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-020,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.3,3.85,2958.3,0.998,21835.86,24.1,[]
d6540f28-f195-49db-92f7-70248848b376,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-001,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.9,3.89,3075.1,0.999,21531.72,24.4,[]
89d735a9-aafd-4f16-ba8a-7370a9ccc2a7,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-002,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,75.9,3.74,3121.9,0.998,7608.77,23.9,[]
a26ddc27-e764-40a2-92c0-40a1dcbcca6c,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-003,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.8,4.54,2955.2,0.998,20160.48,24.9,[]
1cbf95a1-75ee-465d-8985-013ce7c15c5c,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-004,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,71.7,3.93,3132.6,0.998,4749.82,24.3,[]
02ff87d8-25d8-4b14-b1b0-23681a77d392,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-005,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.3,4.06,3047.2,0.998,6832.72,24.0,[]
4cb9680e-3574-489d-b6a9-897ef20622a8,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-006,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.9,3.9,2930.1,0.998,17946.87,24.2,[]
b69b27b9-7e61-4821-8e5e-fc082d2ccdc8,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-007,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,77.6,4.14,3142.7,0.999,12836.97,24.4,[]
2db01941-3236-47e8-8dcc-675aabba0c01,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-008,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.6,3.66,3068.0,0.999,9297.68,25.0,[]
536b60e2-942b-4d23-afa2-52d3d29ed8ae,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-009,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.8,4.28,2944.8,0.999,16779.65,25.1,[]
7aff0314-3992-4f0b-b9b9-77370511760d,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-010,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,74.1,4.14,2953.9,0.999,14957.08,24.8,[]
939c5a6c-3e60-497b-a8ba-7a49a10dd49b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-011,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.3,3.62,3009.3,0.998,14340.69,24.9,[]
6e6fac82-30a0-430b-8851-964df9de7673,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-012,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.5,3.72,3123.2,0.999,9615.94,24.4,[]
47a99ceb-1c17-4484-a050-eb2138d68db3,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-013,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.5,4.23,3074.8,0.998,11940.75,24.2,[]
cabc74f4-78be-42a4-b0f1-ba3bf93bc5da,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-014,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.7,4.44,2934.2,0.998,12941.29,24.0,[]
5897fe1a-2b2c-46f1-95bc-94728f859644,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-015,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.5,3.53,2957.5,0.998,19856.47,24.7,[]
46ce3cdd-db3e-4ff3-876c-0c8510222a5a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-016,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.6,4.42,3135.9,0.999,16133.55,25.1,[]
43a7e4aa-45cb-4ffe-b43b-982a800308f7,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-017,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,74.5,4.47,3073.4,0.999,12272.68,25.1,[]
99c683d2-55a7-4f21-b415-281bd36f047c,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-018,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.6,4.51,3022.1,0.998,17035.56,24.9,[]
9445cb98-a7f1-4743-952a-1c886af7b3f5,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-019,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.1,3.74,2935.2,0.998,8763.7,25.0,[]
c91700f3-767d-4e52-b98f-0ff0fa52ec2a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-020,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.0,3.62,3147.1,0.998,9132.85,25.0,[]
8cee9e92-47aa-4d24-a24e-7b5922f32a75,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-001,fixed_crusher,2026-09-01T16:18:36.854Z,8,faulted,105.8,7.87,3121.2,0.58,10268.57,24.4,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
f00efd08-8f96-4c64-80e7-a9e31fbc8b1d,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-002,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.1,3.88,3073.0,0.998,10090.28,24.5,[]
07b8ad3b-0110-4ae6-84b3-cc3a116bbf87,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-003,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.5,4.24,2987.1,0.998,17521.09,24.3,[]
f55d0a73-d68e-4aa4-945e-5d88b41bede1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-004,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.3,3.55,3050.9,0.998,7556.81,25.1,[]
00a7c696-2952-4518-86b9-ea9c24dde24e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-005,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.9,4.02,3125.5,0.999,7964.56,24.2,[]
e5cc6cd6-c4ed-48f2-90a6-7a238f2cec50,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-006,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,74.8,4.26,3074.6,0.999,4130.61,25.1,[]
3667542e-93a4-490b-baa8-a16da6a7ed30,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-007,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.4,3.62,3013.9,0.999,14804.69,24.1,[]
98fd20e2-575f-4201-a1fb-049adf8fb41d,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-008,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.4,4.43,3067.0,0.998,9865.26,25.0,[]
026b160e-5131-4acb-b718-6bb240b0b5ba,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-009,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,75.2,4.46,2941.7,0.998,21513.63,24.4,[]
65daf26e-bbd4-4196-aedf-d2f5487f01f8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-010,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.2,4.07,3031.4,0.998,9015.59,24.5,[]
a2a63380-d1e8-4330-a809-51eb32bc49f6,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-011,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.6,4.15,3133.2,0.999,12762.04,24.4,[]
c832a996-07f6-4da9-941f-29ecfc2cda25,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-012,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.3,3.52,3111.0,0.998,5623.28,25.1,[]
6d767186-7ecd-4966-baab-e67fa0b011d4,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-013,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.4,4.04,2914.8,0.999,19491.07,24.3,[]
3f42dbe4-e945-4d63-8840-8c487b8481c1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-014,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,76.2,4.09,3129.4,0.998,15163.75,24.0,[]
4df68608-3ad6-4337-a29a-ac99145cdf41,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-015,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.4,4.24,2925.0,0.998,3475.15,24.0,[]
b0330d4a-1dd0-473a-a2ea-663669e9552d,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-016,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.3,4.35,3129.9,0.999,7578.7,24.5,[]
42a0beb9-09af-4b1e-a921-ecdae4c25aa0,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-017,fixed_crusher,2026-09-01T16:18:36.854Z,8,faulted,97.8,7.86,2972.9,0.58,10512.94,24.7,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
667f2d9d-1528-42f0-8625-8296508e05c6,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-018,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.5,4.25,3038.2,0.998,12811.8,24.9,[]
2f272307-92d3-411e-91d1-85647c8d14a3,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-019,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.3,3.9,2992.8,0.999,19458.89,24.3,[]
83d89497-4b78-42d3-b921-18f8f5a6e6ba,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-020,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,69.1,3.86,3047.6,0.999,3849.69,24.8,[]
f5e2bdc8-e56c-4d53-9dd7-e940c8aa152c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-021,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,68.9,4.44,2950.8,0.998,20321.71,24.2,[]
6b915250-acc8-4fb7-b6a9-8c374f1726d5,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-022,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,70.3,4.38,3121.6,0.998,21416.94,24.8,[]
f863e408-891e-46f0-b150-efc3f2bc2c3f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-023,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,73.9,4.03,3069.6,0.998,4784.25,24.0,[]
0fc10d49-ee3a-49dd-ada2-f08134d640ae,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-024,fixed_crusher,2026-09-01T16:18:36.854Z,8,faulted,103.3,8.47,3134.0,0.58,17579.61,24.9,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
b45069e8-b802-4af5-bf08-ab46c7fcab38,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-025,fixed_crusher,2026-09-01T16:18:36.854Z,8,running,72.5,4.44,3027.3,0.999,4886.6,25.0,[]
